lemma_id,lemma,dom_gender,stem_final,tokens,cells_attested,cells_bits24
206271,pādarohiṇī,Fem,ii,1,1,100000000000000000000000
206272,tīkṣṇakīla,Masc,a,1,1,100000000000000000000000
206273,dāḍimīpuṣpa,Masc,a,1,1,100000000000000000000000
206274,mocaniryāsaka,Masc,a,1,1,100000000000000000000000
206275,piccha,Masc,a,1,1,100000000000000000000000
206277,kiṅkirātaka,Masc,a,1,1,100000000000000000000000
206278,dāsīsahacara,Masc,a,1,1,100000000000000000000000
206279,mehanāśinī,Fem,ii,1,1,100000000000000000000000
206281,bālāmayapratiṣedha,Masc,a,1,1,000100000000000000000000
206284,kṣīrālasaka,Masc,a,1,1,000100000000000000000000
206285,pratimarśana,Neut,a,1,1,100000000000000000000000
206288,mātṛkādoṣa,Masc,a,1,1,000100000000000000000000
206289,pṛṣṭhārus,Neut,us,1,1,000100000000000000000000
206290,gudakuṭṭa,Neut,a,1,1,000100000000000000000000
206291,anāmika,Masc,a,1,1,000100000000000000000000
206292,gudakuṭṭaka,Masc,a,1,1,000000000000000000100000
206293,pṛthumālin,Masc,in,1,1,000000000000000100000000
206294,ahikṣetra,Neut,a,1,1,000000000000000000100000
206296,kukkuramardana,Masc,a,1,1,100000000000000000000000
206297,śaṅkhadharā,Fem,aa,1,1,100000000000000000000000
206298,dhārī,Fem,ii,1,1,100000000000000000000000
206299,sāhasrī,Fem,ii,1,1,100000000000000000000000
206300,vajravallarī,Fem,ii,1,1,100000000000000000000000
206301,kroṣṭughaṇṭikā,Fem,aa,1,1,100000000000000000000000
206302,sūryāhvaya,Masc,a,1,1,100000000000000000000000
206303,dīrghapuṣpaka,Masc,a,1,1,100000000000000000000000
206304,aśvahan,Masc,an,1,1,100000000000000000000000
206305,śvetakumbhaka,Masc,a,1,1,100000000000000000000000
206306,tailakaṇṭa,Masc,a,1,1,100000000000000000000000
206307,tikṣu,Masc,u,1,1,100000000000000000000000
206308,kārpāsaka,Masc,a,1,1,100000000000000000000000
206309,madhukachadā,Fem,aa,1,1,100000000000000000000000
206310,raktabindupattrā,Fem,aa,1,1,100000000000000000000000
206311,yāvānī,Fem,ii,1,1,100000000000000000000000
206312,turuṣkā,Fem,aa,1,1,100000000000000000000000
206313,madakāriṇī,Fem,ii,1,1,100000000000000000000000
206314,śubhrapuṣpa,Masc,a,1,1,100000000000000000000000
206315,lasatphala,Masc,a,1,1,100000000000000000000000
206317,mahāmūla,Masc,a,1,1,100000000000000000000000
206318,abhayādi,Masc,i,1,1,100000000000000000000000
206319,bālagrahapratiṣedha,Masc,a,1,1,000100000000000000000000
206320,mukhamaṇḍitikā,Fem,aa,1,1,100000000000000000000000
206321,mukhamaṇḍitā,Fem,aa,1,1,000000100000000000000000
206322,daśāṅga,Neut,a,1,1,000100000000000000000000
206324,nirvama,Masc,a,1,1,100000000000000000000000
206325,āyāmana,Neut,a,1,1,100000000000000000000000
206335,vighnaka,Neut,a,1,1,100000000000000000000000
206337,bhūtavijñānīya,Masc,a,1,1,000100000000000000000000
206340,viniṣyanda,Masc,a,1,1,000000000000100000000000
206344,nirmokaka,Masc,a,1,1,000000001000000000000000
206346,mahābhūtarāva,Neut,a,1,1,100000000000000000000000
206349,abhratīkṣṇaka,Neut,a,1,1,100000000000000000000000
206350,abhidrava,Masc,a,1,1,100000000000000000000000
206352,mahākalyāṇaka,Neut,a,1,1,100000000000000000000000
206353,mahāpuruṣadantā,Fem,aa,1,1,100000000000000000000000
206354,mahāpaiśācaka,Neut,a,1,1,100000000000000000000000
206355,nāgavinnā,Fem,aa,1,1,000100000000000000000000
206357,kṛmihara,Masc,a,1,1,000000001000000000000000
206370,vartmarogavijñānīya,Masc,a,1,1,000100000000000000000000
206372,pittotkliṣṭa,Neut,a,1,1,000100000000000000000000
206374,utkliṣṭavartman,Neut,an,1,1,100000000000000000000000
206377,pakṣmasadana,Neut,a,1,1,000100000000000000000000
206378,narmadāmāhātmyavarṇana,Neut,a,1,1,100000000000000000000000
206379,viḍavarga,Masc,a,1,1,000000100000000000000000
206380,rasendracintamaṇi,Masc,i,1,1,000000000000000000100000
206382,śaivālabhakṣya,Masc,a,1,1,100000000000000000000000
206385,vartmarogapratiṣedha,Masc,a,1,1,000100000000000000000000
206386,kukūṇa,Masc,a,1,1,000000000000000000100000
206392,haṭhā,Fem,aa,1,1,100000000000000000000000
206393,jayasundara,Masc,a,1,1,100000000000000000000000
206394,hemābhraka,Neut,a,1,1,000000000000000100000000
206395,loṇamṛd,Fem,other_consonant,1,1,000000100000000000000000
206397,saṃdhisitāsitarogavijñānīya,Masc,a,1,1,000100000000000000000000
206398,jalāsrava,Masc,a,1,1,100000000000000000000000
206404,śuddhaśukraka,Neut,a,1,1,100000000000000000000000
206405,asṛjājakā,Fem,aa,1,1,100000000000000000000000
206408,brahmakṛtaśivastutivarṇana,Neut,a,1,1,100000000000000000000000
206412,sthalakacchapa,Neut,a,1,1,100000000000000000000000
206413,saṃdhisitāsitarogapratiṣedha,Masc,a,1,1,000100000000000000000000
206414,kṣataśukra,Neut,a,1,1,000100000000000000000000
206418,dṛṣṭirogavijñānīya,Masc,a,1,1,000100000000000000000000
206421,vidagdhoṣṇa,Neut,a,1,1,000000100000000000000000
206422,vidagdhāmla,Neut,a,1,1,000000100000000000000000
206423,dhūmara,Masc,a,1,1,100000000000000000000000
206424,doṣāndha,Masc,a,1,1,100000000000000000000000
206430,karṇaga,Neut,a,1,1,100000000000000000000000
206438,ṣaṇmākṣika,Masc,a,1,1,100000000000000000000000
206441,pailla,Neut,a,1,1,000100000000000000000000
206453,chinnaka,Masc,a,1,1,100000000000000000000000
206454,chinni,Fem,i,1,1,100000000000000000000000
206457,retanī,Fem,ii,1,1,100000000000000000000000
206458,rasarājasundara,Masc,a,1,1,000000000000000000100000
206459,liṅganāśapratiṣedha,Masc,a,1,1,000100000000000000000000
206460,candrakī,Fem,ii,1,1,100000000000000000000000
206461,chattrakī,Fem,ii,1,1,100000000000000000000000
206462,daivacchidra,Neut,a,1,1,000100000000000000000000
206474,atrisaṃhitā,Fem,aa,1,1,000000000000000000100000
206476,sarvākṣirogavijñānīya,Masc,a,1,1,000100000000000000000000
206477,nadana,Neut,a,1,1,100000000000000000000000
206482,rasaratnapradīpikā,Fem,aa,1,1,000000000000000000100000
206483,raṅgayantra,Neut,a,1,1,000000100000000000000000
206484,khalacarīyantra,Neut,a,1,1,000100000000000000000000
206485,jalāhāryayantra,Neut,a,1,1,100000000000000000000000
206486,khalacarī,Fem,ii,1,1,100000000000000000000000
206488,khavalabhīyantra,Neut,a,1,1,100000000000000000000000
206491,sarvākṣirogapratiṣedha,Masc,a,1,1,000100000000000000000000
206494,caturṇavati,Fem,i,1,1,100000000000000000000000
206496,aileyaka,Neut,a,1,1,100000000000000000000000
206501,vahnimṛd,Fem,other_consonant,1,1,000100000000000000000000
206502,karṇarogavijñānīya,Masc,a,1,1,000100000000000000000000
206504,gallira,Masc,a,1,1,100000000000000000000000
206505,duḥkhavardhana,Masc,a,1,1,100000000000000000000000
206507,karṇarogapratiṣedha,Masc,a,1,1,000100000000000000000000
206515,nāsārogavijñānīya,Masc,a,1,1,000100000000000000000000
206523,nāsārogapratiṣedha,Masc,a,1,1,000100000000000000000000
206524,pūtimatsyaka,Masc,a,1,1,100000000000000000000000
206529,mukharogavijñānīya,Masc,a,1,1,000100000000000000000000
206531,dantabheda,Masc,a,1,1,000000000000000000100000
206534,mahāsuṣira,Masc,a,1,1,100000000000000000000000
206537,tālusaṃhati,Fem,i,1,1,100000000000000000000000
206538,gilāyuka,Masc,a,1,1,100000000000000000000000
206545,mukharogapratiṣedha,Masc,a,1,1,000100000000000000000000
206546,jalārbuda,Masc,a,1,1,000000000000000000100000
206547,adhidantaka,Masc,a,1,1,000100000000000000000000
206549,jihvālasa,Masc,a,1,1,000000000000000000100000
206552,kṛmidanta,Masc,a,1,1,000100000000000000000000
206554,abdadhvani,Masc,i,1,1,100000000000000000000000
206556,aṅgulīśastraka,Neut,a,1,1,000000100000000000000000
206557,kuṭherādi,Masc,i,1,1,100000000000000000000000
206560,kaṅkollaka,Fem,a,1,1,000100000000000000000000
206562,amlāgrimavetasa,Masc,a,1,1,001000000000000000000000
206580,varaṇādi,Masc,i,1,1,000000000000000000100000
206581,amarataru,Masc,u,1,1,000000010000000000000000
206585,vraṇapratiṣedha,Masc,a,1,1,000100000000000000000000
206587,āragvadhādika,Masc,a,1,1,010000000000000000000000
206591,gārakoṣṭhikā,Fem,aa,1,1,000000000000000000100000
206592,sadyovraṇapratiṣedha,Masc,a,1,1,000100000000000000000000
206598,gandhakapiṣṭī,Fem,ii,1,1,100000000000000000000000
206601,bhaṅgapratiṣedha,Masc,a,1,1,000100000000000000000000
206602,naladādi,Masc,i,1,1,000000001000000000000000
206603,bhagaṃdarapratiṣedha,Masc,a,1,1,000100000000000000000000
206605,uṣṭrakaṃdhara,Masc,a,1,1,000100000000000000000000
206606,kṣārasūtraka,Neut,a,1,1,000000001000000000000000
206608,ardhalāṅgala,Masc,a,1,1,100000000000000000000000
206610,parikṣepin,Masc,in,1,1,100000000000000000000000
206611,āmayarodikā,Fem,aa,1,1,001000000000000000000000
206614,rasendrasāra,Masc,a,1,1,000000000000000000100000
206615,apunarutthāna,Neut,a,1,1,100000000000000000000000
206616,granthyarbudaślīpadāpacīnāḍīvijñānīya,Masc,a,1,1,000100000000000000000000
206618,yajñavibhūtī,Fem,ii,1,1,100000000000000000000000
206620,granthyarbudaślīpadāpacīnāḍīpratiṣedha,Masc,a,1,1,000100000000000000000000
206621,uttamakāraṇī,Fem,ii,1,1,000000000000100000000000
206622,surarājavasti,Masc,i,1,1,000000000000000100000000
206625,kṣudrarogavijñānīya,Masc,a,1,1,000100000000000000000000
206627,ruddhaguda,Masc,a,1,1,100000000000000000000000
206633,kṣudrarogapratiṣedha,Masc,a,1,1,000100000000000000000000
206634,niruddhamaṇi,Masc,i,1,1,100000000000000000000000
206635,ruddhapāyu,Masc,u,1,1,000000000000000100000000
206639,guhyarogavijñānīya,Masc,a,1,1,000100000000000000000000
206640,saṃvyūḍhapiṭikā,Fem,aa,1,1,100000000000000000000000
206642,asṛgarbuda,Masc,a,1,1,000100000000000000000000
206643,jātaghnī,Fem,ii,1,1,100000000000000000000000
206645,śuṣkā,Fem,aa,1,1,100000000000000000000000
206646,vātikī,Fem,ii,1,1,000100000000000000000000
206647,lohitakṣayā,Fem,aa,1,1,100000000000000000000000
206648,vivardhayiṣā,Fem,aa,1,1,000000100000000000000000
206649,sṛpti,Fem,i,1,1,000100000000000000000000
206655,guhyarogapratiṣedha,Masc,a,1,1,000100000000000000000000
206656,avapāṭī,Fem,ii,1,1,000000000000000000100000
206657,vātarudhira,Neut,a,1,1,000100000000000000000000
206658,puṣyānuga,Neut,a,1,1,100000000000000000000000
206660,phalasarpis,Neut,is,1,1,100000000000000000000000
206662,vārtākinī,Fem,ii,1,1,100000000000000000000000
206666,viṣapratiṣedha,Masc,a,1,1,000100000000000000000000
206667,kākamālikā,Fem,aa,1,1,100000000000000000000000
206669,harimāyī,Fem,ii,1,1,000000000000000000000100
206670,vaiḍūryamātā,Fem,aa,1,1,000000000000000000000100
206675,indravatsa,Masc,a,1,1,000000000000000001000000
206678,pratiprāpaṇa,Neut,a,1,1,100000000000000000000000
206680,śaṅkāviṣa,Neut,a,1,1,100000000000000000000000
206681,kāṇḍacitrā,Fem,aa,1,1,000000000000000100000000
206683,padmakādika,Neut,a,1,1,000100000000000000000000
206684,gardabhamaṇi,Masc,i,1,1,000100000000000000000000
206685,viṣamūṣikā,Fem,aa,1,1,000100000000000000000000
206691,vyālupta,Neut,a,1,1,100000000000000000000000
206697,gajadantikā,Fem,aa,1,1,001000000000000000000000
206700,kṣipraṃsuvana,Neut,a,1,1,100000000000000000000000
206703,andhakavadhatadvarapradānavarṇana,Neut,a,1,1,100000000000000000000000
206704,andhakavarapradānavarṇana,Neut,a,1,1,100000000000000000000000
206706,kīṭalūtādiviṣapratiṣedha,Masc,a,1,1,000100000000000000000000
206707,uṣṭradhūma,Masc,a,1,1,100000000000000000000000
206709,daugdhika,Neut,a,1,1,100000000000000000000000
206713,tripurakṣobhaṇavarṇana,Neut,a,1,1,100000000000000000000000
206714,mūṣikālarkaviṣapratiṣedha,Masc,a,1,1,000100000000000000000000
206717,vikuñcana,Neut,a,1,1,100000000000000000000000
206718,vājīkaraṇavidhi,Masc,i,1,1,000100000000000000000000
206720,toyamṛtsnā,Fem,aa,1,1,000000100000000000000000
206721,pippaleśvara,Neut,a,1,1,000100000000000000000000
206723,vāsaveśvaratīrthamāhātmyavarṇana,Neut,a,1,1,100000000000000000000000
206728,raṇanā,Fem,aa,1,1,100000000000000000000000
206730,vyapasmṛti,Fem,i,1,1,000100000000000000000000
206734,mahāmukhavant,Masc,other_consonant,1,1,100000000000000000000000
206752,puṭabhāvanā,Fem,aa,1,1,100000000000000000000000
206753,liṅgavārāhatīrthamāhātmyavarṇana,Neut,a,1,1,100000000000000000000000
206755,nāgatīrthamāhātmyavarṇana,Neut,a,1,1,100000000000000000000000
206761,gopatidhvaja,Masc,a,1,1,100000000000000000000000
206764,bāhlīśvara,Masc,a,1,1,100000000000000000000000
206765,pravedhaka,Neut,a,1,1,100000000000000000000000
206773,anativistara,Masc,a,1,1,000000100000000000000000
206774,śūlabhedapraśaṃsāvarṇana,Neut,a,1,1,100000000000000000000000
206775,mārkaṇḍahrada,Masc,a,1,1,100000000000000000000000
206778,vāsukīśa,Neut,a,1,1,100000000000000000000000
206784,trilocanatīrthamāhātmyavarṇana,Neut,a,1,1,100000000000000000000000
206786,patreśvaratīrthamāhātmyavarṇana,Neut,a,1,1,100000000000000000000000
206789,dārukatīrthamāhātmyavarṇana,Neut,a,1,1,100000000000000000000000
206790,dadhiskandamadhuskandatīrthamāhātmyavarṇana,Neut,a,1,1,100000000000000000000000
206794,koṭīśvarī,Fem,ii,1,1,100000000000000000000000
206795,indriyopakramaṇīya,Masc,a,1,1,000100000000000000000000
206812,indriyopakrama,Masc,a,1,1,000000000000000000100000
206821,khuḍḍākacatuṣpāda,Masc,a,1,1,000100000000000000000000
206823,khuḍḍāka,Masc,a,1,1,000000000000000000100000
206825,rasamaṅgala,Masc,a,1,1,000000000000000000100000
206826,avijñāti,Fem,i,1,1,000000100000000000000000
206828,jagatsaṃharaṇavarṇana,Neut,a,1,1,100000000000000000000000
206829,dārutīrthamāhātmyavarṇana,Neut,a,1,1,100000000000000000000000
206830,ādityatīrthamāhātmyavarṇana,Neut,a,1,1,100000000000000000000000
206836,asaṃgraha,Masc,a,1,1,000100000000000000000000
206838,vasubhuj,Masc,other_consonant,1,1,000000000000000001000000
206839,tṛṇamustikā,Fem,aa,1,1,100000000000000000000000
206840,lajjālī,Fem,ii,1,1,100000000000000000000000
206841,viṣṇukāntā,Fem,aa,1,1,100000000000000000000000
206848,bhūmidūdhelī,Fem,ii,1,1,000000000000000100000000
206849,āsannadūdhelī,Fem,ii,1,1,000000000000000100000000
206855,ravitīrthavarṇana,Neut,a,1,1,100000000000000000000000
206861,lūṇa,Neut,a,1,1,000100000000000000000000
206866,prabhāsatīrthamāhātmyavarṇana,Neut,a,1,1,100000000000000000000000
206867,prabhāseśvara,Neut,a,1,1,000100000000000000000000
206868,manmathāri,Masc,i,1,1,000000000000000000000100
206869,samīhana,Neut,a,1,1,000000000000100000000000
206872,kākamañjarī,Fem,ii,1,1,000001000000000000000000
206877,vināmaka,Masc,a,1,1,000000000000000000100000
206878,pūṭaka,Masc,a,1,1,000000001000000000000000
206879,jalakoṣṭhaka,Masc,a,1,1,000000000000000000100000
206880,aśmaghana,Masc,a,1,1,100000000000000000000000
206881,utkvātha,Masc,a,1,1,000000001000000000000000
206886,pracchada,Masc,a,1,1,000000000000000000100000
206887,vyādhasvargagamanavarṇana,Neut,a,1,1,100000000000000000000000
206889,kumāreśvaratīrthamāhātmyavarṇana,Neut,a,1,1,100000000000000000000000
206893,tilakarṇikā,Fem,aa,1,1,100000000000000000000000
206894,potakokila,Neut,a,1,1,100000000000000000000000
206896,śvetapāṣāṇa,Masc,a,1,1,001000000000000000000000
206899,karoḍīśvaratīrthamāhātmyavarṇana,Neut,a,1,1,100000000000000000000000
206901,karoḍīśvara,Neut,a,1,1,000100000000000000000000
206902,karoḍī,Fem,ii,1,1,100000000000000000000000
206903,karoḍeśvara,Masc,a,1,1,000100000000000000000000
206904,agastyeśvara,Neut,a,1,1,000100000000000000000000
206905,agastyeśvaratīrthamāhātmyavarṇana,Neut,a,1,1,100000000000000000000000
206907,upakalpanīya,Masc,a,1,1,000100000000000000000000
206915,śūlabhedatīrthamāhātmyavarṇana,Neut,a,1,1,100000000000000000000000
206916,madanaripu,Masc,u,1,1,000000100000000000000000
206917,śakreśvaratīrthamāhātmyavarṇana,Neut,a,1,1,100000000000000000000000
206926,kalpanādhyāya,Masc,a,1,1,000000000000000000100000
206927,samādhmāpana,Neut,a,1,1,000000100000000000000000
206931,asvapana,Neut,a,1,1,000100000000000000000000
206936,kanakhaleśvaratīrthamāhātmyavarṇana,Neut,a,1,1,100000000000000000000000
206939,kanakeśvara,Masc,a,1,1,000100000000000000000000
206946,adaurbalya,Neut,a,1,1,100000000000000000000000
206948,cikitsāprābhṛta,Masc,a,1,1,000000000000000000100000
206951,hutāśaveśa,Masc,a,1,1,000000000000000100000000
206956,meghanādatīrthamāhātmyavarṇana,Neut,a,1,1,100000000000000000000000
206958,agnirasatīrthamāhātmyavarṇana,Neut,a,1,1,100000000000000000000000
206960,ayonisambhavatīrthamāhātmyavarṇana,Neut,a,1,1,100000000000000000000000
206963,avisarga,Masc,a,1,1,100000000000000000000000
206964,nāradeśvaratīrthamāhātmyavarṇana,Neut,a,1,1,100000000000000000000000
206965,naradeśvara,Neut,a,1,1,000100000000000000000000
206966,bhīmeśvaratīrthamāhātmyavarṇana,Neut,a,1,1,100000000000000000000000
206968,śaṅkhacūḍatīrthamāhātmyavarṇana,Neut,a,1,1,100000000000000000000000
206972,vajrayoṣit,Fem,other_consonant,1,1,001000000000000000000000
206973,khaṭvamalla,Masc,a,1,1,100000000000000000000000
206979,śrāvatī,Fem,ii,1,1,100000000000000000000000
206980,pāreśvaratīrthamāhātmyavarṇana,Neut,a,1,1,100000000000000000000000
206982,pāreśvara,Neut,a,1,1,000100000000000000000000
206986,śaśihemanidhi,Masc,i,1,1,100000000000000000000000
206987,bhūmikoṣṭhikā,Fem,aa,1,1,100000000000000000000000
206988,nalikāmūṣā,Fem,aa,1,1,100000000000000000000000
206989,iṣṭikāmūṣā,Fem,aa,1,1,100000000000000000000000
206990,kharparamūṣā,Fem,aa,1,1,100000000000000000000000
207000,ṣaṇḍhayoni,Fem,i,1,1,100000000000000000000000
207001,aticaraṇā,Fem,aa,1,1,100000000000000000000000
207005,kāśīrājamokṣagamana,Neut,a,1,1,100000000000000000000000
207006,ānandeśvaratīrthamāhātmyavarṇana,Neut,a,1,1,100000000000000000000000
207009,mātṛtīrthamāhātmyavarṇana,Neut,a,1,1,100000000000000000000000
207013,mṛtapañcaka,Neut,a,1,1,000000000000000000100000
207014,cakramudgaka,Masc,a,1,1,001000000000000000000000
207016,praśātikā,Fem,aa,1,1,100000000000000000000000
207019,rudranandana,Neut,a,1,1,100000000000000000000000
207023,koṭītīrtha,Neut,a,1,1,000000000000000000100000
207024,laṅghanabṛṃhaṇīya,Masc,a,1,1,000100000000000000000000
207033,siṃharāśi,Masc,i,1,1,000100000000000000000000
207035,varuṇeśvaratīrthamāhātmyavarṇana,Neut,a,1,1,100000000000000000000000
207037,varuṇeśvara,Neut,a,1,1,000100000000000000000000
207038,pāṇḍutīrthamāhātmyavarṇana,Neut,a,1,1,100000000000000000000000
207039,aṅgārakatīrthamāhātmyavarṇana,Neut,a,1,1,100000000000000000000000
207045,gopāreśvaramāhātmyavarṇana,Neut,a,1,1,100000000000000000000000
207047,gopāreśvara,Neut,a,1,1,100000000000000000000000
207048,kāmeśvaratīrthamāhātmyavarṇana,Neut,a,1,1,100000000000000000000000
207053,harijāta,Masc,a,1,1,000000000000000100000000
207056,anavasecana,Neut,a,1,1,000000000000100000000000
207058,vidhiśoṇitaka,Masc,a,1,1,000000000000000000100000
207061,yajjaḥpuruṣīya,Masc,a,1,1,000100000000000000000000
207062,vāryovida,Masc,a,1,1,100000000000000000000000
207064,pārīkṣi,Masc,i,1,1,100000000000000000000000
207072,pratiyudh,Masc,other_consonant,1,1,000000000000000001000000
207077,gandhapriyaṅgu,Masc,u,1,1,100000000000000000000000
207078,avyavasāya,Masc,a,1,1,100000000000000000000000
207082,dadhiskandādipañcatīrthamāhātmyavarṇana,Neut,a,1,1,100000000000000000000000
207086,ṛṇatrayamocanatīrthamāhātmyavarṇana,Neut,a,1,1,100000000000000000000000
207090,khadirodbhūta,Masc,a,1,1,100000000000000000000000
207091,kaudravika,Neut,a,1,1,100000000000000000000000
207092,rukmaka,Neut,a,1,1,100000000000000000000000
207093,svarala,Neut,a,1,1,100000000000000000000000
207094,jātarūpaka,Neut,a,1,1,100000000000000000000000
207095,vasūttama,Neut,a,1,1,100000000000000000000000
207096,sūryapriya,Neut,a,1,1,100000000000000000000000
207097,raktaja,Neut,a,1,1,100000000000000000000000
207100,raṅkaka,Neut,a,1,1,100000000000000000000000
207101,tīraka,Neut,a,1,1,100000000000000000000000
207102,ditihetu,Masc,u,1,1,100000000000000000000000
207103,kṛṣṇaka,Neut,a,1,1,100000000000000000000000
207104,taptakāñcana,Neut,a,1,1,100000000000000000000000
207105,magadha,Neut,a,1,1,100000000000000000000000
207106,hastimagadhī,Fem,ii,1,1,100000000000000000000000
207108,vastikā,Fem,aa,1,1,100000000000000000000000
207110,atyugragranthā,Fem,aa,1,1,100000000000000000000000
207111,hastimayūraka,Masc,a,1,1,100000000000000000000000
207112,yajjaḥpuruṣādika,Masc,a,1,1,000000000000000000100000
207116,dhanadatīrthamāhātmyavarṇana,Neut,a,1,1,100000000000000000000000
207118,kapileśvara,Neut,a,1,1,100000000000000000000000
207126,daśaprāṇāyatanīya,Masc,a,1,1,000100000000000000000000
207130,vaivādika,Masc,a,1,1,100000000000000000000000
207133,daśaprāṇāyatanika,Masc,a,1,1,000000000000000000100000
207136,ākrīḍana,Neut,a,1,1,100000000000000000000000
207137,havyāśa,Masc,a,1,1,000000000000000000000100
207144,karavālabhairava,Masc,a,1,1,100000000000000000000000
207149,saugandhaka,Masc,a,1,1,100000000000000000000000
207150,lekhin,Masc,in,1,1,100000000000000000000000
207151,gandhapītaka,Masc,a,1,1,100000000000000000000000
207152,vegandha,Masc,a,1,1,100000000000000000000000
207153,mano'ṃbikā,Fem,aa,1,1,100000000000000000000000
207154,raktapāṣāṇa,Neut,a,1,1,100000000000000000000000
207155,svarṇamaṇḍala,Neut,a,1,1,100000000000000000000000
207156,karpūrikātuttha,Neut,a,1,1,100000000000000000000000
207158,tuvara,Neut,a,1,1,100000000000000000000000
207159,vastrarāgadhṛk,Neut,other_consonant,1,1,100000000000000000000000
207160,vasantamaṇḍana,Neut,a,1,1,100000000000000000000000
207171,rauhiṇīka,Neut,a,1,1,000100000000000000000000
207173,kuṇḍaleśvaratīrthamāhātmyavarṇana,Neut,a,1,1,100000000000000000000000
207175,caṇḍādityatīrthamāhātmyavarṇana,Neut,a,1,1,100000000000000000000000
207176,caṇḍāditya,Neut,a,1,1,000100000000000000000000
207179,uṣṇaja,Neut,a,1,1,100000000000000000000000
207180,mṛtā,Fem,aa,1,1,100000000000000000000000
207181,kakṣī,Fem,ii,1,1,100000000000000000000000
207184,latāgra,Neut,a,1,1,100000000000000000000000
207185,tautilā,Fem,aa,1,1,100000000000000000000000
207186,suratnaka,Neut,a,1,1,100000000000000000000000
207191,dṛṣadgarbha,Masc,a,1,1,100000000000000000000000
207192,mauktikamandira,Neut,a,1,1,100000000000000000000000
207194,gauḍapāṣāṇa,Masc,a,1,1,100000000000000000000000
207195,gauḍagrāvan,Masc,an,1,1,100000000000000000000000
207200,piṅgāṇa,Masc,a,1,1,100000000000000000000000
207201,gulmanidāna,Masc,a,1,1,000100000000000000000000
207205,saṃpracāra,Masc,a,1,1,100000000000000000000000
207207,indratīrthamāhātmyavarṇana,Neut,a,1,1,100000000000000000000000
207211,kahloḍītīrthamāhātmyavarṇana,Neut,a,1,1,100000000000000000000000
207213,jāmbuvanta,Masc,a,1,1,000000100000000000000000
207214,brahmajyotis,Masc,is,1,1,100000000000000000000000
207216,ḍahuka,Masc,a,1,1,100000000000000000000000
207218,abubhukṣā,Fem,aa,1,1,100000000000000000000000
207222,abhinivṛtti,Fem,i,1,1,000000000000100000000000
207224,skandatīrthamāhātmyavarṇana,Neut,a,1,1,100000000000000000000000
207228,bhaṇḍārītīrthamāhātmyavarṇana,Neut,a,1,1,100000000000000000000000
207229,rājanighaṇṭu,Masc,u,1,1,100000000000000000000000
207230,bhūricandra,Neut,a,1,1,100000000000000000000000
207232,surelaśa,Masc,a,1,1,100000000000000000000000
207233,suvāsaka,Neut,a,1,1,100000000000000000000000
207236,marupādaja,Neut,a,1,1,100000000000000000000000
207237,sitārāga,Neut,a,1,1,100000000000000000000000
207238,mahāsudha,Neut,a,1,1,100000000000000000000000
207240,vahnibhūtika,Neut,a,1,1,100000000000000000000000
207241,sarvavarcasa,Neut,a,1,1,100000000000000000000000
207242,kanīya,Neut,a,1,1,100000000000000000000000
207243,sarvadhātuka,Neut,a,1,1,100000000000000000000000
207244,naipālīya,Neut,a,1,1,100000000000000000000000
207245,ratnadhātu,Masc,u,1,1,100000000000000000000000
207246,lohanibha,Neut,a,1,1,100000000000000000000000
207248,visṛpti,Fem,i,1,1,000100000000000000000000
207249,ālālameha,Masc,a,1,1,100000000000000000000000
207251,atibāhu,Masc,u,1,1,000000000100000000000000
207252,bhārgaleśvaratīrthamāhātmyavarṇana,Neut,a,1,1,100000000000000000000000
207253,bhārgaleśvara,Neut,a,1,1,000100000000000000000000
207258,rājñīrīti,Fem,i,1,1,100000000000000000000000
207259,rūpaśaṅkha,Neut,a,1,1,100000000000000000000000
207260,nighaṭa,Neut,a,1,1,100000000000000000000000
207262,kharaṭī,Fem,ii,1,1,100000000000000000000000
207264,kastāra,Neut,a,1,1,100000000000000000000000
207265,guru,Neut,u,1,1,100000000000000000000000
207266,paripiṣṭa,Neut,a,1,1,100000000000000000000000
207268,vaṅgamala,Neut,a,1,1,100000000000000000000000
207269,bhujaṅgaka,Masc,a,1,1,000001000000000000000000
207271,ghanaloha,Neut,a,1,1,100000000000000000000000
207272,cīmara,Neut,a,1,1,100000000000000000000000
207273,śastrakuṇṭha,Neut,a,1,1,100000000000000000000000
207274,samayāntaka,Neut,a,1,1,100000000000000000000000
207275,lohaviṣṭhā,Fem,aa,1,1,100000000000000000000000
207276,saikya,Neut,a,1,1,100000000000000000000000
207277,āraka,Neut,a,1,1,100000000000000000000000
207281,lohāri,Masc,i,1,1,000000100000000000000000
207285,hāridrameha,Masc,a,1,1,100000000000000000000000
207293,loṭaṇeśvaratīrthamāhātmyavarṇana,Neut,a,1,1,100000000000000000000000
207296,hemabīja,Neut,a,1,1,100000000000000000000000
207297,jñānaretas,Neut,as,1,1,100000000000000000000000
207299,medhāhva,Neut,a,1,1,100000000000000000000000
207300,girijāmala,Neut,a,1,1,100000000000000000000000
207301,lelin,Masc,in,1,1,100000000000000000000000
207303,vaṃśakāra,Masc,a,1,1,100000000000000000000000
207304,sūtaśatru,Masc,u,1,1,100000000000000000000000
207305,vikṛtaka,Masc,a,1,1,100000000000000000000000
207306,śilāmadhu,Masc,u,1,1,100000000000000000000000
207307,varamākṣika,Neut,a,1,1,100000000000000000000000
207308,varasaugandhika,Masc,a,1,1,100000000000000000000000
