palsule_root,palsule_ref,row_kind,palsule_only,n_other_sources,whitney_root,mayrhofer_ewa_root,werba_via1_root,boehtlingk_pwg_root
jalp,50-№1113,root_entry,False,4,jalp,jalp,jalp,jalp
vyaktāyāṃ vāci,,continuation_or_gloss,False,4,,,,
jall,50-№1114,root_entry,True,0,,,,
jaṣ,50-№1115,root_entry,False,1,,,,jaṣ
hiṃsārthaḥ,,continuation_or_gloss,False,1,,,,
1jas,50-№1116,root_entry,False,4,jas,jas,jas,jas
hiṃsāyām,,continuation_or_gloss,False,4,,,,
2jas,50-№1117,root_entry,True,0,,,,
tāḍane,,continuation_or_gloss,True,0,,,,
3jas,50-№1118,root_entry,True,0,,,,
mokṣane,,continuation_or_gloss,True,0,,,,
1jah,50-№1119,root_entry,False,1,jah,,,
2jah,51-№1120,root_entry,True,0,,,,
jā,51-№1121,root_entry,False,2,jā,,,jā
jāṅkṣ,51-№1122,root_entry,True,0,,,,
jāgṛ,51-№1123,root_entry,True,0,,,,
nidrākṣaye,,continuation_or_gloss,True,0,,,,
jāp,51-№1124,root_entry,True,0,,,,
1ji,51-№1125,root_entry,False,4,1ji,ji/gay,ji,ji
abhibhave,,continuation_or_gloss,False,4,,,,
2ji,51-№1126,root_entry,False,4,2ji,gayi,2ji,2ji
jaye,,continuation_or_gloss,False,3,,,,
3ji,51-№1127,root_entry,False,1,,,,3ji
bhāṣārthaḥ ca,,continuation_or_gloss,True,0,,,,
jiñj,51-№1128,root_entry,True,0,,,,
jin,51-№1129,root_entry,True,0,,,,
jinn,51-№1130,root_entry,True,0,,,,
1jinv,51-№1131,root_entry,False,1,,,,jinv
prīṇanārthāḥ,,continuation_or_gloss,False,1,,,,
2jinv,51-№1132,root_entry,True,0,,,,
bhāṣārthaḥ ca,,continuation_or_gloss,True,0,,,,
jim,51-№1133,root_entry,False,2,,jim/jem,,jim
adane iti kecit,,continuation_or_gloss,False,2,,,,
jiri,51-№1134,root_entry,False,1,,,,jiri
hiṃsāyām,,continuation_or_gloss,False,1,,,,
jil,51-№1135,root_entry,True,0,,,,
jill,51-№1136,root_entry,True,0,,,,
jiṣ,51-№1137,root_entry,False,1,,,,jiṣ
secane,,continuation_or_gloss,True,0,,,,
jī,51-№1138,root_entry,False,3,,jī/jayi,jī,jī
jīl,51-№1139,root_entry,True,0,,,,
jīv,51-№1140,root_entry,False,3,jīv,jīv,,jīv
prāṇadhāraṇe,,continuation_or_gloss,False,3,,,,
ju,51-№1141,root_entry,False,2,,javi,,ju
juṅg,51-№1142,root_entry,False,1,,,,juṅg
varjane,,continuation_or_gloss,False,1,,,,
juñc,52-№1143,root_entry,False,1,,,,juñc
bhāṣārthaḥ ca,,continuation_or_gloss,False,1,,,,
juṭ,52-№1144,root_entry,False,2,,joṭ,,juṭ
bandhane ityeke,,continuation_or_gloss,False,1,,,,
1juḍ,52-№1145,root_entry,False,1,,,,juḍ
preraṇe,,continuation_or_gloss,False,1,,,,
2juḍ,52-№1146,root_entry,True,0,,,,
bandhane,,continuation_or_gloss,True,0,,,,
3juḍ,52-№1147,root_entry,True,0,,,,
gatau,,continuation_or_gloss,True,0,,,,
2jut,52-№1148,root_entry,True,0,,,,
1jun,52-№1149,root_entry,False,1,,,,jun
2jun,52-№1150,root_entry,True,0,,,,
junn,52-№1151,root_entry,True,0,,,,
jur,52-№1152,root_entry,False,3,jur,jur,,jur
jurv,52-№1153,root_entry,False,1,,,,jurv
1jul,52-№1154,root_entry,False,1,,,,jul
2jul,52-№1155,root_entry,True,0,,,,
1juṣ,52-№1156,root_entry,False,3,juṣ,,juṣ,juṣ
2juṣ,52-№1157,root_entry,False,1,,,,2juṣ
prītisevanayoḥ,,continuation_or_gloss,True,0,,,,
3juṣ,52-№1158,root_entry,False,1,,,,3juṣ
jū,52-№1159,root_entry,False,4,jū,jū,jū,jū
jūp,52-№1160,root_entry,True,0,,,,
jūr,52-№1161,root_entry,False,2,,,jūr,jūr
hiṃsāvayohanyoḥ,,continuation_or_gloss,False,2,,,,
jūrv,52-№1162,root_entry,False,3,jūrv,jūrv,,jūrv
jūṣ,52-№1163,root_entry,False,2,,joṣ,,jūṣ
ca hiṃsāyām,,continuation_or_gloss,False,2,,,,
1jṛ,52-№1164,root_entry,False,1,1jṛ,,,
2jṛ,52-№1165,root_entry,False,2,2jṛ,,2jṛ,
3jṛ,52-№1166,root_entry,True,0,,,,
4jṛ,52-№1167,root_entry,True,0,,,,
jṛbh,53-№1168,root_entry,True,0,,,,
jṛmb,53-№1169,root_entry,True,0,,,,
1jṛmbh,53-№1170,root_entry,False,2,jṛmbh,jṛmbh/jrambh,,
2jṛmbh,53-№1171,root_entry,True,0,,,,
jṝ,53-№1172,root_entry,False,2,,jṝ,jṝ,
jeṣ,53-№1173,root_entry,False,2,,jeṣ,,jeṣ
gatau,,continuation_or_gloss,False,2,,,,
jeh,53-№1174,root_entry,False,4,jeh,jeh,jeh,jeh
prayatne jehṛṁ gatāvapi,,continuation_or_gloss,False,4,,,,
jai,53-№1175,root_entry,True,0,,,,
kṣaye,,continuation_or_gloss,True,0,,,,
jñap,53-№1176,root_entry,False,1,,,,jñap
1jñā,53-№1177,root_entry,False,4,jñā,jñā,1jñā,jñā
niyoge,,continuation_or_gloss,False,4,,,,
2jñā,53-№1178,root_entry,False,1,,,,2jñā
jñīs,53-№1179,root_entry,True,0,,,,
jyā,53-№1180,root_entry,False,4,jyā,jyā,*jyā,jyā
vayohānau,,continuation_or_gloss,False,4,,,,
jyu,53-№1181,root_entry,False,1,,,,jyu
gatau,,continuation_or_gloss,False,1,,,,
jyut,53-№1182,root_entry,False,3,jyut,jyut/jyot,,jyut
bhāsane,,continuation_or_gloss,False,3,,,,
jyo,53-№1183,root_entry,False,1,,,,jyo
1jri,53-№1184,root_entry,False,4,jri,jri,jri,jri
abhibhave,,continuation_or_gloss,False,3,,,,
2jri,53-№1185,root_entry,False,1,,,,2jri
vayohānau ca,,continuation_or_gloss,False,1,,,,
jrī,53-№1186,root_entry,False,1,,jray,,
jvar,53-№1187,root_entry,False,4,jvar,jvari,jvar,jvar
roge,,continuation_or_gloss,False,4,,,,
jval,54-№1188,root_entry,False,3,jval,jvali,,jval
jvala,54-№1189,root_entry,False,1,,,,jvala
jvid,54-№1190,root_entry,True,0,,,,
jhaṭ,54-№1191,root_entry,False,3,jhaṭ,jhaṭ,,jhaṭ
saṅghāte,,continuation_or_gloss,False,2,,,,
jhaṇ,54-№1192,root_entry,False,2,jhaṇ,jhaṇ,,
jham,54-№1193,root_entry,False,2,,jham/jhamp,,jham
adane,,continuation_or_gloss,False,2,,,,
jhar,54-№1194,root_entry,False,2,jhar,,,jhar
jharc,54-№1195,root_entry,False,1,,,,jharc
jharch,54-№1196,root_entry,True,0,,,,
jharjh,54-№1197,root_entry,True,0,,,,
1jhaṣ,54-№1198,root_entry,False,1,,,,jhaṣ
hiṃsārthaḥ,,continuation_or_gloss,False,1,,,,
2jhaṣ,54-№1199,root_entry,True,0,,,,
ādānasaṃvaraṇayoḥ,,continuation_or_gloss,True,0,,,,
jhim,54-№1200,root_entry,True,0,,,,
jhil,54-№1201,root_entry,True,0,,,,
jhill,54-№1202,root_entry,True,0,,,,
jhīl,54-№1203,root_entry,True,0,,,,
jhu,54-№1204,root_entry,True,0,,,,
jhūṣ,54-№1205,root_entry,False,1,,,,jhūṣ
jhṝ,55-№1206,root_entry,True,0,,,,
jhyu,55-№1207,root_entry,False,1,,,,jhyu
ṭank,55-№1208,root_entry,True,0,,,,
ṭamb,55-№1209,root_entry,True,0,,,,
1ṭal,55-№1210,root_entry,False,3,ṭal,ṭal,,ṭal
2ṭal,55-№1211,root_entry,True,0,,,,
ṭall,55-№1212,root_entry,True,0,,,,
ṭik,55-№1213,root_entry,False,2,,ṭik,,ṭik
gatyarthaḥ,,continuation_or_gloss,False,1,,,,
ṭip,55-№1214,root_entry,False,1,,,,ṭip
1ṭīk,55-№1215,root_entry,False,3,ṭīk,ṭīk/ṭek,,ṭīk
2ṭīk,55-№1216,root_entry,True,0,,,,
ṭu,55-№1217,root_entry,False,1,,,,ṭu
ṭup,55-№1218,root_entry,False,2,ṭup,,,ṭup
ṭauk,55-№1219,root_entry,False,2,,ṭauk,,ṭauk
ṭval,55-№1220,root_entry,False,2,,ṭval,,ṭval
vaikalye,,continuation_or_gloss,False,2,,,,
ṭhal,55-№1221,root_entry,True,0,,,,
ṭhall,55-№1222,root_entry,True,0,,,,
ṭhu,55-№1223,root_entry,True,0,,,,
ḍap,55-№1224,root_entry,False,1,,,,ḍap
saṅghāte,,continuation_or_gloss,False,1,,,,
ḍam,55-№1225,root_entry,False,2,ḍam,,,ḍam
ḍamp,55-№1226,root_entry,False,2,,ḍamp,,ḍamp
1ḍamb,55-№1227,root_entry,False,3,ḍamb,ḍamb,,ḍamb
2ḍamb,55-№1228,root_entry,True,0,,,,
ḍambh,55-№1229,root_entry,False,1,,,,ḍambh
ḍal,56-№1230,root_entry,True,0,,,,
ḍall,56-№1231,root_entry,True,0,,,,
ḍah,56-№1232,root_entry,True,0,,,,
ḍiṇḍ,56-№1233,root_entry,True,0,,,,
1ḍip,56-№1234,root_entry,False,1,,,,ḍip
kṣepe,,continuation_or_gloss,False,1,,,,
2ḍip,56-№1235,root_entry,True,0,,,,
saṅghāte,,continuation_or_gloss,True,0,,,,
ḍim,56-№1236,root_entry,False,1,,,,ḍim
ḍimp,56-№1237,root_entry,False,1,,ḍimp,,
ḍimb,56-№1238,root_entry,False,1,,,,ḍimb
1ḍimbh,56-№1239,root_entry,False,1,,,,ḍimbh
2ḍimbh,56-№1240,root_entry,True,0,,,,
ḍih,56-№1241,root_entry,True,0,,,,
ḍī,56-№1242,root_entry,False,3,ḍī,ḍay,,ḍī
ḍu,56-№1243,root_entry,True,0,,,,
ḍuṇḍ,56-№1244,root_entry,True,0,,,,
ḍumb,56-№1245,root_entry,True,0,,,,
ḍumbh,56-№1246,root_entry,True,0,,,,
ḍuh,56-№1247,root_entry,True,0,,,,
ḍol,56-№1248,root_entry,True,0,,,,
ḍval,56-№1249,root_entry,False,2,ḍval,,,ḍval
ḍhaṇ,56-№1250,root_entry,True,0,,,,
ḍhaṇḍh,56-№1251,root_entry,True,0,,,,
ḍhal,56-№1252,root_entry,True,0,,,,
ḍhall,57-№1253,root_entry,True,0,,,,
ḍhu,57-№1254,root_entry,True,0,,,,
ḍhuṇ,57-№1255,root_entry,True,0,,,,
ḍhuṇḍh,57-№1256,root_entry,False,1,,,,ḍhuṇḍh
ḍhol,57-№1257,root_entry,True,0,,,,
ḍhauk,57-№1258,root_entry,False,3,ḍhauk,ḍhauk,,ḍhauk
gatyarthaḥ,,continuation_or_gloss,False,2,,,,
ṇu,57-№1259,root_entry,True,0,,,,
taṃs,57-№1260,root_entry,False,4,taṃs,taṃs,taṃs,taṃs
1tak,57-№1261,root_entry,False,4,tak,tak,tak,tak
2tak,57-№1262,root_entry,True,0,,,,
takk,57-№1263,root_entry,True,0,,,,
1takṣ,57-№1264,root_entry,False,4,takṣ,takṣ,takṣ,takṣ
tanūkaraṇe,,continuation_or_gloss,False,4,,,,
2takṣ,57-№1265,root_entry,False,1,,,,2takṣ
tvacane,,continuation_or_gloss,True,0,,,,
3takṣ,57-№1266,root_entry,True,0,,,,
taṅk,57-№1267,root_entry,False,3,ṭaṅk,taṇk,,taṅk
kṛcchrajīvane,,continuation_or_gloss,False,1,,,,
taṅg,57-№1268,root_entry,False,2,,taṅg,,taṅg
gatyarthaḥ,,continuation_or_gloss,False,2,,,,
tac,57-№1269,root_entry,True,0,,,,
1tañc,57-№1270,root_entry,False,4,tañc,tañc,tañc,tañc
gatyarthaḥ,,continuation_or_gloss,False,4,,,,
2tañc,57-№1271,root_entry,False,1,,,,2tañc
saṅkocane,,continuation_or_gloss,False,1,,,,
tañj,57-№1272,root_entry,False,1,,,,tañj
1taṭ,57-№1273,root_entry,False,3,taṭ,taṭ,,taṭ
2taṭ,57-№1274,root_entry,True,0,,,,
3taṭ,57-№1275,root_entry,True,0,,,,
1taḍ,57-№1276,root_entry,False,3,taḍ,taḍ,,taḍ
2taḍ,58-№1277,root_entry,False,1,,,,2taḍ
1taṇḍ,58-№1278,root_entry,False,1,,,,taṇḍ
tāḍane,,continuation_or_gloss,True,0,,,,
2taṇḍ,58-№1279,root_entry,True,0,,,,
bhāṣārthaḥ ca,,continuation_or_gloss,True,0,,,,
1tan,58-№1280,root_entry,False,4,1tan,1tan/tani,1tan,tan
2tan,58-№1281,root_entry,False,4,2tan,2tan,2tan,2tan
vistāre,,continuation_or_gloss,False,3,,,,
3tan,58-№1282,root_entry,False,1,,,,3tan
1tantr,58-№1283,root_entry,True,0,,,,
2tantr,58-№1284,root_entry,True,0,,,,
tand,58-№1285,root_entry,False,4,tand,tand,tand,tand
tandr,58-№1286,root_entry,True,0,,,,
1tap,58-№1287,root_entry,False,4,tap,tap,tap,tap
santāpe,,continuation_or_gloss,False,4,,,,
2tap,58-№1288,root_entry,False,1,,,,2tap
dāhe,,continuation_or_gloss,True,0,,,,
3tap,58-№1289,root_entry,False,1,,,,3tap
dāhe aiśverye vā,,continuation_or_gloss,False,1,,,,
tam,58-№1290,root_entry,False,4,tam,tam/tami,tam,tam
kāṅkṣāyām,,continuation_or_gloss,False,4,,,,
1tamb,58-№1291,root_entry,False,1,,,,tamb
2tamb,58-№1292,root_entry,True,0,,,,
tay,58-№1293,root_entry,False,1,,,,tay
gatau,,continuation_or_gloss,False,1,,,,
tark,58-№1294,root_entry,False,4,tark,tark,*tark,tark
bhāṣārthaḥ,,continuation_or_gloss,False,4,,,,
1tarj,58-№1295,root_entry,False,4,tarj,tarj,tarj,tarj
bhartsane,,continuation_or_gloss,False,4,,,,
2tarj,58-№1296,root_entry,True,0,,,,
santarjane (tarjane),,continuation_or_gloss,True,0,,,,
tard,58-№1297,root_entry,False,2,,tard,,tard
hiṃsāyām,,continuation_or_gloss,False,2,,,,
tarb,58-№1298,root_entry,False,2,,tarb,,tarb
tal,58-№1299,root_entry,False,2,,tal,,tal
pratiṣṭhāyām,,continuation_or_gloss,False,2,,,,
tav,58-№1300,root_entry,False,1,,tav/tavi,,
tas,59-№1301,root_entry,False,2,tas,,,tas
upakṣaye,,continuation_or_gloss,False,2,,,,
tā,59-№1302,root_entry,False,2,tā,,*tā,
tāmb,59-№1303,root_entry,True,0,,,,
tāy,59-№1304,root_entry,False,2,tāy,,,tāy
santānapālanayoḥ,,continuation_or_gloss,False,2,,,,
tāv,59-№1305,root_entry,False,2,tāv,,,tāv
ti,59-№1306,root_entry,False,2,ti,,,ti
1tik,59-№1307,root_entry,False,1,,,,tik
gatyarthaḥ,,continuation_or_gloss,False,1,,,,
2tik,59-№1308,root_entry,True,0,,,,
āskandane gatau ca,,continuation_or_gloss,True,0,,,,
tikṣ,59-№1309,root_entry,True,0,,,,
tig,59-№1310,root_entry,False,1,,,,tig
āskandane gatau ca,,continuation_or_gloss,True,0,,,,
tigh,59-№1311,root_entry,False,1,,,,tigh
tij,59-№1312,root_entry,False,4,tij,tij,tij,tij
tintr,59-№1313,root_entry,True,0,,,,
tip,59-№1314,root_entry,False,1,,,,tip
kṣaraṇārthaḥ,,continuation_or_gloss,False,1,,,,
tim,59-№1315,root_entry,False,3,tim,2tim,,tim
ārdrībhāve,,continuation_or_gloss,False,3,,,,
tir,59-№1316,root_entry,False,1,tir,,,
1til,59-№1317,root_entry,False,2,til,,,til
gatau,,continuation_or_gloss,True,0,,,,
2til,59-№1318,root_entry,False,1,,,,2til
snehane,,continuation_or_gloss,False,1,,,,
till,59-№1319,root_entry,False,2,,till,,till
gatau ityeke,,continuation_or_gloss,False,2,,,,
tīk,59-№1320,root_entry,False,1,,,,tīk
gatyarthaḥ,,continuation_or_gloss,False,1,,,,
tīkṣ,59-№1321,root_entry,True,0,,,,
tīm,59-№1322,root_entry,False,1,,,,tīm
ārdrībhāve,,continuation_or_gloss,True,0,,,,
tīra,60-№1323,root_entry,False,1,,,,tīra
karmasamāptau,,continuation_or_gloss,False,1,,,,
1tīv,60-№1324,root_entry,False,2,,tīv,,tīv
2tīv,60-№1325,root_entry,True,0,,,,
3tīv,60-№1326,root_entry,True,0,,,,
tu,60-№1327,root_entry,False,4,tu,tu,tu,tu
tuṅg,60-№1328,root_entry,True,0,,,,
tuc,60-№1329,root_entry,False,2,tuc,,,tuc
1tuj,60-№1330,root_entry,False,4,tuj,tuj/toj,1tuj,tuj
hiṃsāyām,,continuation_or_gloss,False,4,,,,
2tuj,60-№1331,root_entry,False,1,,,,2tuj
hiṃsābalādānaniketaneṣu,,continuation_or_gloss,True,0,,,,
1tuñj,60-№1332,root_entry,True,0,,,,
pālane,,continuation_or_gloss,True,0,,,,
2tuñj,60-№1333,root_entry,True,0,,,,
bhāṣārthaḥ,,continuation_or_gloss,True,0,,,,
3tuñj,60-№1334,root_entry,True,0,,,,
hiṃsābalādānaniketaneṣu,,continuation_or_gloss,True,0,,,,
tuṭ,60-№1335,root_entry,False,1,,,,tuṭ
kalahakarmaṇi,,continuation_or_gloss,False,1,,,,
tuḍ,60-№1336,root_entry,False,1,,,,tuḍ
tuḍḍ,60-№1337,root_entry,False,1,,,,tuḍḍ
1tuṇ,60-№1338,root_entry,False,1,,,,tuṇ
2tuṇ,60-№1339,root_entry,True,0,,,,
tuṇṭ,60-№1340,root_entry,True,0,,,,
1tuṇḍ,60-№1341,root_entry,False,1,,,,tuṇḍ
toḍane,,continuation_or_gloss,False,1,,,,
2tuṇḍ,60-№1342,root_entry,True,0,,,,
preraṇe,,continuation_or_gloss,True,0,,,,
3tuṇḍ,60-№1343,root_entry,True,0,,,,
tuttha,60-№1344,root_entry,False,1,,,,tuttha
āvaraṇe,,continuation_or_gloss,True,0,,,,
tud,60-№1345,root_entry,False,4,tud,tud/tod,tud,tud
vyathane,,continuation_or_gloss,False,4,,,,
tund,60-№1346,root_entry,False,1,,,,tund
tup,60-№1347,root_entry,False,2,,tup/top,,tup
tuph,61-№1348,root_entry,False,1,,,,tuph
tubh,61-№1349,root_entry,False,1,,,,tubh
1tump,61-№1350,root_entry,False,2,,tump,,tump
hiṃsārthaḥ,,continuation_or_gloss,False,1,,,,
2tump,61-№1351,root_entry,True,0,,,,
hiṃsāyām,,continuation_or_gloss,True,0,,,,
tumph,61-№1352,root_entry,True,0,,,,
tumb,61-№1353,root_entry,False,1,,,,tumb
tur,61-№1354,root_entry,False,2,tur,,,tur
tvaraṇe,,continuation_or_gloss,False,2,,,,
turv,61-№1355,root_entry,False,3,turv,turv,,turv
hiṃsārthaḥ,,continuation_or_gloss,False,3,,,,
1tul,61-№1356,root_entry,False,2,tul,,,tul
2tul,61-№1357,root_entry,True,0,,,,
tull,61-№1358,root_entry,True,0,,,,
1tuç,61-№1359,root_entry,False,4,tuç,tuç/toç,1tuç,tuç
2tuç,61-№1360,root_entry,False,1,,,,2tuç
1tuṣ,61-№1361,root_entry,False,4,tuṣ,tuṣ,1tuṣ,tuṣ
2tuṣ,61-№1362,root_entry,True,0,,,,
tus,61-№1363,root_entry,False,2,,tos,,tus
śabde,,continuation_or_gloss,False,2,,,,
1tuh,61-№1364,root_entry,False,2,,toh,,tuh
2tuh,61-№1365,root_entry,True,0,,,,
tūḍ,61-№1366,root_entry,False,2,,,tū,tūḍ
toḍane ityeke,,continuation_or_gloss,False,2,,,,
1tūṇ,61-№1367,root_entry,False,1,,,,tūṇ
2tūṇ,62-№1368,root_entry,True,0,,,,
tūr,62-№1369,root_entry,False,1,,,,tūr
gatitvaraṇahiṃsanayoḥ,,continuation_or_gloss,True,0,,,,
tūrv,62-№1370,root_entry,False,2,tūrv,tūrv,,
1tūl,62-№1371,root_entry,False,2,,tol,,tūl
2tūl,62-№1372,root_entry,True,0,,,,
tūṣ,62-№1373,root_entry,False,2,,toṣ,,tūṣ
tuṣṭau,,continuation_or_gloss,False,1,,,,
tṛ,62-№1374,root_entry,False,2,tṛ,tṛ/tari,,
tṛṃh,62-№1375,root_entry,True,0,,,,
hiṃsārthāḥ,,continuation_or_gloss,True,0,,,,
tṛkṣ,62-№1376,root_entry,True,0,,,,
gatau,,continuation_or_gloss,True,0,,,,
tṛd,62-№1377,root_entry,False,3,tṛd,tṛd,tṛd,
hiṃsānādarayoḥ,,continuation_or_gloss,False,3,,,,
1tṛṇ,62-№1378,root_entry,True,0,,,,
2tṛṇ,62-№1379,root_entry,True,0,,,,
3tṛṇ,62-№1380,root_entry,True,0,,,,
2tṛd,62-№1381,root_entry,True,0,,,,
tṛn,62-№1382,root_entry,True,0,,,,
tṛp,62-№1383,root_entry,False,4,tṛp,tṛp/tarp,tṛp,tṛp
tṛph,62-№1384,root_entry,True,0,,,,
tṛptau ityeke,,continuation_or_gloss,True,0,,,,
tṛmp,62-№1385,root_entry,True,0,,,,
tṛptau,,continuation_or_gloss,True,0,,,,
tṛmph,62-№1386,root_entry,True,0,,,,
tṛptau ityeke,,continuation_or_gloss,True,0,,,,
tṛṣ,62-№1387,root_entry,False,4,tṛṣ,tṛṣ/tarṣ,tṛṣ,tṛṣ
pipāsāyām,,continuation_or_gloss,False,3,,,,
tṛh,62-№1388,root_entry,False,3,tṛh,tṛh/tarh,tṛh,
tṝ,63-№1389,root_entry,False,1,,,tṝ,
plavanataraṇayoḥ,,continuation_or_gloss,False,1,,,,
tej,63-№1390,root_entry,False,2,,tej,,tej
pālane,,continuation_or_gloss,False,2,,,,
tep,63-№1391,root_entry,False,1,,,,tep
tem,63-№1392,root_entry,True,0,,,,
1tev,63-№1393,root_entry,False,1,,,,tev
2tev,63-№1394,root_entry,True,0,,,,
1toḍ,63-№1395,root_entry,False,1,,,,toḍ
2toḍ,63-№1396,root_entry,True,0,,,,
tyaj,63-№1397,root_entry,False,4,tyaj,tyaj,tyaj,tyaj
hānau,,continuation_or_gloss,False,4,,,,
traṃs,63-№1398,root_entry,False,1,,,,traṃs
bhāṣārthaḥ,,continuation_or_gloss,False,1,,,,
trakh,63-№1399,root_entry,False,2,,trakh,,trakh
gatyarthaḥ ityapi kecit,,continuation_or_gloss,False,2,,,,
traṅk,63-№1400,root_entry,False,1,,,,traṅk
gatyarthaḥ,,continuation_or_gloss,True,0,,,,
traṅkh,63-№1401,root_entry,False,1,,,,traṅkh
traṅg,63-№1402,root_entry,False,1,,,,traṅg
gatyarthaḥ,,continuation_or_gloss,True,0,,,,
trand,63-№1403,root_entry,False,1,,,,trand
ceṣṭāyām,,continuation_or_gloss,False,1,,,,
trap,63-№1404,root_entry,False,4,trap,trap,trap,trap
1tras,63-№1405,root_entry,False,4,tras,tras,1tras,tras
2tras,63-№1406,root_entry,False,1,,,,2tras
udvege,,continuation_or_gloss,False,1,,,,
trā,63-№1407,root_entry,False,4,trā,trā,trā,trā
triṅkh,63-№1408,root_entry,False,1,,,,triṅkh
gatyarthaḥ ityapi kecit,,continuation_or_gloss,False,1,,,,
truṭ,63-№1409,root_entry,False,3,truṭ,troṭ,,truṭ
1truḍ,64-№1410,root_entry,False,1,,,,truḍ
2truḍ,64-№1411,root_entry,True,0,,,,
truṇḍ,64-№1412,root_entry,True,0,,,,
trup,64-№1413,root_entry,False,2,,trup/trop,,trup
hiṃsārthaḥ,,continuation_or_gloss,False,2,,,,
truph,64-№1414,root_entry,True,0,,,,
hiṃsārthaḥ,,continuation_or_gloss,True,0,,,,
trump,64-№1415,root_entry,True,0,,,,
hiṃsārthaḥ,,continuation_or_gloss,True,0,,,,
trumph,64-№1416,root_entry,True,0,,,,
hiṃsārthāḥ,,continuation_or_gloss,True,0,,,,
trūṇ,64-№1417,root_entry,True,0,,,,
1trai,64-№1418,root_entry,False,2,,trai,1trai,
2trai,64-№1419,root_entry,True,0,,,,
trauk,64-№1420,root_entry,False,1,,,,trauk
gatyarthaḥ,,continuation_or_gloss,False,1,,,,
1tvakṣ,64-№1421,root_entry,False,4,tvakṣ,tvakṣ,1tvakṣ,tvakṣ
2tvakṣ,64-№1422,root_entry,True,0,,,,
tvaṅg,64-№1423,root_entry,False,3,tvaṅg,tvaṅg,,tvaṅg
tvac,64-№1424,root_entry,False,2,tvac,,,tvac
saṃvaraṇe,,continuation_or_gloss,False,2,,,,
tvañc,64-№1425,root_entry,False,2,,tvañc,,tvañc
gatyarthaḥ,,continuation_or_gloss,False,2,,,,
tvar,64-№1426,root_entry,False,4,tvar,tvar,tvar,tvar
sambhrame,,continuation_or_gloss,False,4,,,,
tviṣ,64-№1427,root_entry,False,4,tviṣ,tviṣ/tveṣ,tviṣ,tviṣ
dīptau,,continuation_or_gloss,False,4,,,,
tsadm,64-№1428,root_entry,True,0,,,,
tsar,64-№1429,root_entry,False,4,tsar,tsar,tsar,tsar
chadmagatau,,continuation_or_gloss,False,4,,,,
thaṅkh,64-№1430,root_entry,True,0,,,,
tharv,64-№1431,root_entry,False,2,,thav,,tharv
thuḍ,64-№1432,root_entry,False,2,,thuḍ/thoḍ,,thuḍ
saṃvaraṇe,,continuation_or_gloss,False,2,,,,
thurv,64-№1433,root_entry,False,2,thurv,,,thurv
hiṃsārthaḥ,,continuation_or_gloss,False,1,,,,
1daṃç,65-№1434,root_entry,False,4,daṃç,daṃç,1daṃç,daṃç
2daṃç,65-№1435,root_entry,False,1,,,,2daṃç
1daṃs,65-№1436,root_entry,False,4,daṃs,daṃs,daṃs,daṃs
bhāṣārthaḥ ca,,continuation_or_gloss,False,4,,,,
2daṃs,65-№1437,root_entry,True,0,,,,
darśanadaṃśanayoḥ,,continuation_or_gloss,True,0,,,,
daṃh,65-№1438,root_entry,False,1,,,,daṃh
1dakṣ,65-№1439,root_entry,False,4,dakṣ,dakṣ,1dakṣ,dakṣ
2dakṣ,65-№1440,root_entry,True,0,,,,
vṛddhau śīghrārthe ca,,continuation_or_gloss,True,0,,,,
dagh,65-№1441,root_entry,False,4,dagh,dagh,dagh,dagh
ghātane pālane ca,,continuation_or_gloss,False,4,,,,
daṅgh,65-№1442,root_entry,False,1,,,,daṅgh
pālane,,continuation_or_gloss,False,1,,,,
daḍḍ,65-№1443,root_entry,True,0,,,,
1daṇḍ,65-№1444,root_entry,True,0,,,,
2daṇḍ,65-№1445,root_entry,True,0,,,,
daṇḍa,65-№1446,root_entry,False,1,,,,daṇḍa
daṇḍanipāte,,continuation_or_gloss,False,1,,,,
dad,65-№1447,root_entry,False,3,dad,dad,,dad
dāne,,continuation_or_gloss,False,2,,,,
