headword_slp1	headword_iast	L_id	arity	members_slp1	members_iast	dcs_status	dcs_compound_raw	dcs_prefix_hits	dcs_split	dcs_arity	dcs_freq_sum	seam_no_sandhi	key_form
sANga	sāṅga	108045	2	sa + aNga	sa + aṅga	prefix-evidence		3					folded-miss
sARqa	sāṇḍa	108095	2	sa + aRqa	sa + aṇḍa	unattested		0					folded-miss
sASaNka	sāśaṅka	108917	2	sa + ASaNkA	sa + āśaṅkā	unattested		0					folded-miss
sASana	sāśana	108918	2	sa + aSana	sa + aśana	unattested		0					folded-miss
sAScarya	sāścarya	108923	2	sa + AScarya	sa + āścarya	unattested		0					folded-miss
sASira	sāśira	108921	2	sa + ASir	sa + āśir	unattested		0					folded-miss
sASru	sāśru	108926	2	sa + aSru	sa + aśru	unattested		0					folded-miss
sASva	sāśva	108928	2	sa + aSva	sa + aśva	unattested		0					folded-miss
sAcIkar	sācīkar	108074	2	sAci + kar	sāci + kar	unattested		0					folded-miss
sAdi	sādi	108166	2	sa + Adi	sa + ādi	prefix-evidence		7					folded-miss
sAgarAnta	sāgarānta	108003	2	sAgara + anta	sāgara + anta	prefix-evidence		2					folded-miss
sAgaropama	sāgaropama	108013	2	sAgara + upamA	sāgara + upamā	prefix-evidence		1					folded-miss
sAgarotTa	sāgarottha	108011	2	sAgara + utTa	sāgara + uttha	unattested		0					folded-miss
sAgni	sāgni	108015	2	sa + agni	sa + agni	unattested		0					folded-miss
sAgnicitya	sāgnicitya	108017	2	sa + agnicityA	sa + agnicityā	unattested		0					folded-miss
sAgra	sāgra	108018	2	sa + agra	sa + agra	prefix-evidence		2					folded-miss
sAhasANka	sāhasāṅka	108963	2	sAhasa + aNka	sāhasa + aṅka	unattested		0					folded-miss
sAhna	sāhna	108995	2	sa + ahna	sa + ahna	unattested		0					folded-miss
sAhva	sāhva	108999	2	sa + AhvA	sa + āhvā	unattested		0					folded-miss
sAhvaya	sāhvaya	109001	2	sa + Ahvaya	sa + āhvaya	unattested		0					folded-miss
sAja	sāja	108079	2	sa + aja	sa + aja	unattested		0					folded-miss
sAkANkza	sākāṅkṣa	107931	2	sa + AkANkzA	sa + ākāṅkṣā	prefix-evidence		1					folded-miss
sAkaMprasTAyIya	sākaṃprasthāyīya	107923	2	sAkam + prasTA	sākam + prasthā	unattested		0					folded-miss
sAkameDa	sākamedha	107922	2	sAkam + eDa	sākam + edha	unattested		0					folded-miss
sAkzAt	sākṣāt	107949	2	sa + akza	sa + akṣa	prefix-evidence		1					folded-miss
sAkzIkar	sākṣīkar	107969	2	sAkzin + kar	sākṣin + kar	unattested		0					folded-miss
sAkzin	sākṣin	107964	2	sa + akza	sa + akṣa	prefix-evidence		2					folded-miss
sAmANga	sāmāṅga	108490	2	sAman + aNga	sāman + aṅga	unattested		0					folded-miss
sAmAtAna	sāmātāna	108493	2	sAman + AtAna	sāman + ātāna	unattested		0					folded-miss
sAmAtsAmya	sāmātsāmya	108495	2	samAt + sama	samāt + sama	unattested		0					folded-miss
sAmAtya	sāmātya	108494	2	sa + amAtya	sa + amātya	unattested		0					folded-miss
sAmBas	sāmbhas	108566	2	sa + amBas	sa + ambhas	unattested		0					folded-miss
sAma	sāma	108411	2	sa + Ama	sa + āma	prefix-evidence		76					folded-miss
sAmagarBa	sāmagarbha	108418	2	sAman + garBa	sāman + garbha	unattested		0					folded-miss
sAmagir	sāmagir	108421	2	sAman + gir	sāman + gir	unattested		0					folded-miss
sAmakalam	sāmakalam	108413	2	sAman + kala	sāman + kala	unattested		0					folded-miss
sAmarza	sāmarṣa	108459	2	sa + amarza	sa + amarṣa	prefix-evidence		1					folded-miss
sAmavAda	sāmavāda	108466	2	sAman + vAda	sāman + vāda	unattested		0					folded-miss
sAmiza	sāmiṣa	108517	2	sa + Amiza	sa + āmiṣa	unattested		0					folded-miss
sAmoQa	sāmoḍha	108536	2	sAman + UQa	sāman + ūḍha	unattested		0					folded-miss
sAnUpa	sānūpa	108307	2	sa + anUpa	sa + anūpa	unattested		0					folded-miss
sAndrIkar	sāndrīkar	108339	2	sAndra + kar	sāndra + kar	unattested		0					folded-miss
sAntaHsTa	sāntaḥstha	108320	2	sa + antaHsTa	sa + antaḥstha	unattested		0					folded-miss
sAntarAya	sāntarāya	108318	2	sa + antarAya	sa + antarāya	unattested		0					folded-miss
sAntara	sāntara	108316	2	sa + antara	sa + antara	prefix-evidence		1					folded-miss
sAntardeSa	sāntardeśa	108319	2	sa + antardeSa	sa + antardeśa	unattested		0					folded-miss
sAnuja	sānuja	108289	2	sAnu + ja	sānu + ja	unattested		0					folded-miss
sAnukamya	sānukamya	108284	2	sa + anukampA	sa + anukampā	unattested		0					folded-miss
sAnuprasTa	sānuprastha	108295	2	sAnu + prasTa	sānu + prastha	unattested		0					folded-miss
sAnvaya	sānvaya	108361	2	sa + anvaya	sa + anvaya	unattested		0					folded-miss
sAnyAsika	sānyāsika	122580	2	sa + nyAsa	sa + nyāsa	unattested		0					folded-miss
sApAya	sāpāya	108373	2	sa + apAya	sa + apāya	unattested		0					folded-miss
sApad	sāpad	108369	2	sa + Apad	sa + āpad	unattested		0					folded-miss
sApatya	sāpatya	108367	2	sa + apatya	sa + apatya	unattested		0					folded-miss
sApekza	sāpekṣa	108378	2	sa + apekzA	sa + apekṣā	prefix-evidence		1					folded-miss
sAptapada	sāptapada	108384	2	saptan + pada	saptan + pada	unattested		0					folded-miss
sArAsAra	sārāsāra	108739	2	sAra + asAra	sāra + asāra	prefix-evidence		3					folded-miss
sArAva	sārāva	108737	2	sa + ArAva	sa + ārāva	unattested		0					folded-miss
sArDa	sārdha	108790	2	sa + arDa	sa + ardha	prefix-evidence		36					folded-miss
sArDavArzika	sārdhavārṣika	108791	2	sArDa + varza	sārdha + varṣa	unattested		0					folded-miss
sArTIkar	sārthīkar	108787	2	sArTa + kar	sārtha + kar	unattested		0					folded-miss
sArTa	sārtha	108775	2	sa + arTa	sa + artha	prefix-evidence		19					folded-miss
sAraBUta	sārabhūta	108684	2	sAra + BUta	sāra + bhūta	unattested		0					folded-miss
sAraPalgutA	sāraphalgutā	108679	2	sAra + Palgu	sāra + phalgu	unattested		0					folded-miss
sArameyAdana	sārameyādana	108694	2	sArameya + adana	sārameya + adana	unattested		0					folded-miss
sArarUpa	sārarūpa	108696	2	sAra + rUpa	sāra + rūpa	unattested		0					folded-miss
sArasa	sārasa	108706	2	sa + Arasa	sa + ārasa	prefix-evidence		11					folded-miss
sArcis	sārcis	108770	2	sa + arcis	sa + arcis	unattested		0					folded-miss
sArgala	sārgala	108766	2	sa + argala	sa + argala	unattested		0					folded-miss
sArikAvaRa	sārikāvaṇa	108744	2	sArika + vana	sārika + vana	unattested		0					folded-miss
sAropA	sāropā	108762	2	sa + Aropa	sa + āropa	unattested		0					folded-miss
sArvaDAtuka	sārvadhātuka	108818	2	sarva + DAtu	sarva + dhātu	unattested		0					folded-miss
sArvaviBaktika	sārvavibhaktika	108830	2	sarva + viBakti	sarva + vibhakti	unattested		0					folded-miss
sAsAra	sāsāra	108934	2	sa + AsAra	sa + āsāra	unattested		0					folded-miss
sAsUya	sāsūya	108936	2	sa + asUyA	sa + asūyā	unattested		0					folded-miss
sAsra	sāsra	108942	2	sa + asra	sa + asra	unattested		0					folded-miss
sAsu	sāsu	108935	2	sa + asu	sa + asu	prefix-evidence		1					folded-miss
sAtmIBU	sātmībhū	108128	2	sAtmya + BU	sātmya + bhū	unattested		0					folded-miss
sAtmIkar	sātmīkar	108127	2	sAtmya + kar	sātmya + kar	unattested		0					folded-miss
sAtma	sātma	108122	2	sa + Atman	sa + ātman	prefix-evidence		1					folded-miss
sAtmya	sātmya	108129	2	sa + Atman	sa + ātman	prefix-evidence		15					folded-miss
sAvaDAnIBU	sāvadhānībhū	108877	2	sAvaDAna + BU	sāvadhāna + bhū	unattested		0					folded-miss
sAvadya	sāvadya	108875	2	sa + avadya	sa + avadya	unattested		0					folded-miss
sAvajYa	sāvajña	108874	2	sa + avajYA	sa + avajñā	unattested		0					folded-miss
sAvaka	sāvaka	108871	2	sa + avakA	sa + avakā	unattested		0					folded-miss
sAvayavIkar	sāvayavīkar	108885	2	sAvayava + kar	sāvayava + kar	unattested		0					folded-miss
sAyAhna	sāyāhna	108626	2	sAya + ahna	sāya + ahna	prefix-evidence		3					folded-miss
sAyaMkAla	sāyaṃkāla	108599	2	sAyam + kAla	sāyam + kāla	unattested		0					folded-miss
sAzwa	sāṣṭa	108929	2	sa + azwan	sa + aṣṭan	prefix-evidence		1					folded-miss
sEMhAdrika	saiṃhādrika	112695	2	siMha + adri	siṃha + adri	unattested		0					folded-miss
sEka	saika	112698	2	sa + eka	sa + eka	prefix-evidence		4					folded-miss
sEkatezwa	saikateṣṭa	112702	2	sEkata + izwa	saikata + iṣṭa	unattested		0					folded-miss
sEnAnIka	sainānīka	112715	2	senA + anIka	senā + anīka	unattested		0					folded-miss
sImAnta	sīmānta	109641	2	sIman + anQa	sīman + anḍha	prefix-evidence		3					folded-miss
sOKayAnika	saukhayānika	113077	2	suKa + yAna	sukha + yāna	unattested		0					folded-miss
sOSravasa	sauśravasa	113392	2	su + Sravas	su + śravas	unattested		0					folded-miss
sPArIBU	sphārībhū	114466	2	sPAra + BU	sphāra + bhū	unattested		0					folded-miss
sPItIkar	sphītīkar	114483	2	sPIta + kar	sphīta + kar	unattested		0					folded-miss
sPiksrAva	sphiksrāva	114471	2	sPij + srAva	sphij + srāva	unattested		0					folded-miss
sPuwArTa	sphuṭārtha	114496	2	sPuwa + arTa	sphuṭa + artha	unattested		0					folded-miss
sPuwIBU	sphuṭībhū	114501	2	sPuwa + BU	sphuṭa + bhū	unattested		0					folded-miss
sPuwIkar	sphuṭīkar	114499	2	sPuwa + kar	sphuṭa + kar	prefix-evidence		1					folded-miss
sTAnANga	sthānāṅga	113971	2	sTAna + aNga	sthāna + aṅga	unattested		0					folded-miss
sTAnAsanavihAravant	sthānāsanavihāravant	113975	3	sTAna + Asana + vihAra	sthāna + āsana + vihāra	unattested		0					folded-miss
sTAyIBU	sthāyībhū	114000	2	sTAyin + BU	sthāyin + bhū	unattested		0					folded-miss
sTUlAMSA	sthūlāṃśā	114189	2	sTUla + aMSa	sthūla + aṃśa	unattested		0					folded-miss
sTUlANga	sthūlāṅga	114192	2	sTUla + aNga	sthūla + aṅga	prefix-evidence		2					folded-miss
sTUlAmra	sthūlāmra	114194	2	sTUla + Amra	sthūla + āmra	unattested		0					folded-miss
sTUlAntra	sthūlāntra	114193	2	sTUla + Antra	sthūla + āntra	unattested		0					folded-miss
sTUlIkaraRa	sthūlīkaraṇa	114198	2	sTUla + kar	sthūla + kar	unattested		0					folded-miss
sTapati	sthapati	113881	2	sTa + pati	stha + pati	unattested		0					folded-miss
sTapuwIkar	sthapuṭīkar	113885	2	sTapuwa + kar	sthapuṭa + kar	unattested		0					folded-miss
sTeyIkar	stheyīkar	114205	2	sTeya + kar	stheya + kar	unattested		0					folded-miss
sTirIBU	sthirībhū	114091	2	sTira + BU	sthira + bhū	unattested		0					folded-miss
sTirIkar	sthirīkar	114087	2	sTira + kar	sthira + kar	prefix-evidence		2					folded-miss
sUBarva	sūbharva	112295	2	su + Barva	su + bharva	unattested		0					folded-miss
sUcikulAy	sūcikulāy	112101	2	sUci + kula	sūci + kula	unattested		0					folded-miss
sUcita	sūcita	112104	2	su + ucita	su + ucita	unattested		0					folded-miss
sUcyAhva	sūcyāhva	112136	2	sUci + AhvA	sūci + āhvā	unattested		0					folded-miss
sUcyagra	sūcyagra	112132	2	sUci + agra	sūci + agra	prefix-evidence		3					folded-miss
sUdara	sūdara	112242	2	su + udara	su + udara	unattested		0					folded-miss
sUkarAkzitA	sūkarākṣitā	112035	2	sUkara + akzi	sūkara + akṣi	unattested		0					folded-miss
sUkarAsyA	sūkarāsyā	112036	2	sUkara + Asya	sūkara + āsya	unattested		0					folded-miss
sUkarezwa	sūkareṣṭa	112039	2	sUkara + izwa	sūkara + iṣṭa	unattested		0					folded-miss
sUkta	sūkta	112040	2	su + ukta	su + ukta	prefix-evidence		2					folded-miss
sUkti	sūkti	112046	2	su + ukti	su + ukti	prefix-evidence		1					folded-miss
sUkzmAkza	sūkṣmākṣa	112084	2	sUkzma + akza	sūkṣma + akṣa	unattested		0					folded-miss
sUkzmElA	sūkṣmailā	112086	2	sUkzma + elA	sūkṣma + elā	prefix-evidence		1					folded-miss
sUpANga	sūpāṅga	112287	2	sUpa + aNga	sūpa + aṅga	unattested		0					folded-miss
sUpeSARa	sūpeśāṇa	112293	2	sUpe + SARa	sūpe + śāṇa	unattested		0					folded-miss
sUryASva	sūryāśva	112455	2	sUrya + aSva	sūrya + aśva	unattested		0					folded-miss
sUryAhva	sūryāhva	112459	2	sUrya + AhvA	sūrya + āhvā	unattested		0					folded-miss
sUryarc	sūryarc	112397	2	sUrya + fc	sūrya + ṛc	prefix-evidence		1					folded-miss
sUryarkza	sūryarkṣa	112396	2	sUrya + fkza	sūrya + ṛkṣa	unattested		0					folded-miss
sUryoQa	sūryoḍha	112461	2	sUrya + UQa	sūrya + ūḍha	prefix-evidence		1					folded-miss
sUtpalAvatI	sūtpalāvatī	112178	2	su + utpala	su + utpala	unattested		0					folded-miss
sUzas	sūṣas	112471	2	su + uzas	su + uṣas	unattested		0					folded-miss
saBAga	sabhāga	105177	2	saBA + ga	sabhā + ga	unattested		0					folded-miss
saBAga	sabhāga	105178	2	sa + BAga	sa + bhāga	unattested		0					folded-miss
saBAjay	sabhājay	105185	2	sa + BAj	sa + bhāj	unattested		0					folded-miss
saBaktikam	sabhaktikam	105167	2	sa + Bakti	sa + bhakti	unattested		0					folded-miss
saBakza	sabhakṣa	105168	2	sa + Bakza	sa + bhakṣa	prefix-evidence		1					folded-miss
saBartfkA	sabhartṛkā	105171	2	sa + Bartar	sa + bhartar	unattested		0					folded-miss
saBasman	sabhasman	105173	2	sa + Basman	sa + bhasman	unattested		0					folded-miss
saBava	sabhava	105172	2	sa + Bava	sa + bhava	unattested		0					folded-miss
saBaya	sabhaya	105169	2	sa + Baya	sa + bhaya	unattested		0					folded-miss
saBfti	sabhṛti	105200	2	sa + Bfti	sa + bhṛti	unattested		0					folded-miss
saDUma	sadhūma	104486	2	sa + DUma	sa + dhūma	unattested		0					folded-miss
saDamAd	sadhamād	104466	2	saDa + mAd	sadha + mād	unattested		0					folded-miss
saDamAda	sadhamāda	104467	2	saDa + mAda	sadha + māda	unattested		0					folded-miss
saDamitra	sadhamitra	104469	2	saDa + mitra	sadha + mitra	unattested		0					folded-miss
saDana	sadhana	104459	2	sa + Dana	sa + dhana	unattested		0					folded-miss
saDanuzka	sadhanuṣka	104464	2	sa + Danus	sa + dhanus	unattested		0					folded-miss
saDarma	sadharma	104470	2	sa + Darma	sa + dharma	unattested		0					folded-miss
saDarmin	sadharmin	104476	2	sa + Darma	sa + dharma	unattested		0					folded-miss
saDasTa	sadhastha	104482	2	saDa + sTa	sadha + stha	unattested		0					folded-miss
saDryaYc	sadhryañc	104494	2	saDrI + aYc	sadhrī + añc	unattested		0					folded-miss
saDura	sadhura	104485	2	sa + Dur	sa + dhur	unattested		0					folded-miss
saGana	saghana	103412	2	sa + Gana	sa + ghana	unattested		0					folded-miss
saGfRa	saghṛṇa	103413	2	sa + GfRA	sa + ghṛṇā	unattested		0					folded-miss
saKeda	sakheda	103381	2	sa + Keda	sa + kheda	unattested		0					folded-miss
saKila	sakhila	103374	2	sa + Kila	sa + khila	unattested		0					folded-miss
saMBARqay	saṃbhāṇḍay	106236	2	sam + BARqa	sam + bhāṇḍa	unattested		0					folded-miss
saMDivigrahaka	saṃdhivigrahaka	104752	2	saMDi + vigraha	saṃdhi + vigraha	unattested		0					folded-miss
saMDyABra	saṃdhyābhra	104777	2	saMDyA + aBra	saṃdhyā + abhra	prefix-evidence		6					folded-miss
saMDyAMSa	saṃdhyāṃśa	104767	2	saMDyA + aMSa	saṃdhyā + aṃśa	prefix-evidence		2					folded-miss
saMDyarkza	saṃdhyarkṣa	104765	2	saMDi + fkza	saṃdhi + ṛkṣa	unattested		0					folded-miss
saMGIBU	saṃghībhū	103697	2	saMGa + BU	saṃgha + bhū	unattested		0					folded-miss
saMKyAtiga	saṃkhyātiga	103543	2	saMKyA + atiga	saṃkhyā + atiga	unattested		0					folded-miss
saMPala	saṃphala	106187	2	sam + Pala	sam + phala	unattested		0					folded-miss
saMSabda	saṃśabda	102985	2	sam + Sabda	sam + śabda	unattested		0					folded-miss
saMSiSvan	saṃśiśvan	103012	2	sam + SiSu	sam + śiśu	unattested		0					folded-miss
saMbanDu	saṃbandhu	106206	2	sam + banDu	sam + bandhu	unattested		0					folded-miss
saMcitrA	saṃcitrā	103830	2	sam + citra	sam + citra	unattested		0					folded-miss
saMdeva	saṃdeva	104690	2	sam + deva	sam + deva	unattested		0					folded-miss
saMgatArTa	saṃgatārtha	103565	2	saMgata + arTa	saṃgata + artha	unattested		0					folded-miss
saMgava	saṃgava	103583	2	sam + go	sam + go	prefix-evidence		1					folded-miss
saMgrAma	saṃgrāma	103628	2	sam + grAma	sam + grāma	prefix-evidence		34					folded-miss
saMguRa	saṃguṇa	103611	2	sam + guRa	sam + guṇa	unattested		0					folded-miss
saMhArabudDimant	saṃhārabuddhimant	103236	2	saMhAra + budDi	saṃhāra + buddhi	unattested		0					folded-miss
saMhAravegavant	saṃhāravegavant	103239	2	saMhAra + vega	saṃhāra + vega	unattested		0					folded-miss
saMhatANga	saṃhatāṅga	103213	2	saMhata + aNga	saṃhata + aṅga	unattested		0					folded-miss
saMhatASva	saṃhatāśva	103215	2	saMhata + aSva	saṃhata + aśva	prefix-evidence		1					folded-miss
saMhatapucCi	saṃhatapucchi	103211	2	saMhata + pucCa	saṃhata + puccha	unattested		0					folded-miss
saMhitAnta	saṃhitānta	103245	2	saMhita + anta	saṃhita + anta	unattested		0					folded-miss
saMhitIBAva	saṃhitībhāva	103251	2	saMhita + BU	saṃhita + bhū	unattested		0					folded-miss
saMhitapuzpikA	saṃhitapuṣpikā	103243	2	saMhita + puzpa	saṃhita + puṣpa	unattested		0					folded-miss
saMhitoru	saṃhitoru	103253	2	saMhita + Uru	saṃhita + ūru	unattested		0					folded-miss
saMhotra	saṃhotra	103260	2	sam + hotra	sam + hotra	unattested		0					folded-miss
saMjIvArma	saṃjīvārma	103870	2	saMjIva + arma	saṃjīva + arma	unattested		0					folded-miss
saMjYAstra	saṃjñāstra	103887	2	saMjYA + astra	saṃjñā + astra	unattested		0					folded-miss
saMjYu	saṃjñu	103891	2	sam + jYu	sam + jñu	unattested		0					folded-miss
saMkIrRIkaraRa	saṃkīrṇīkaraṇa	103467	2	saMkIrRa + kar	saṃkīrṇa + kar	unattested		0					folded-miss
saMkakzikA	saṃkakṣikā	103415	2	sam + kakza	sam + kakṣa	unattested		0					folded-miss
saMkarASva	saṃkarāśva	103427	2	saMkara + aSva	saṃkara + aśva	unattested		0					folded-miss
saMkarIkaraRa	saṃkarīkaraṇa	103430	2	saMkara + kar	saṃkara + kar	unattested		0					folded-miss
saMketIkar	saṃketīkar	103497	2	saketa + kar	saketa + kar	unattested		0					folded-miss
saMketa	saṃketa	103481	2	sam + keta	sam + keta	prefix-evidence		2					folded-miss
saMkramIkar	saṃkramīkar	103511	2	saMkrama + kar	saṃkrama + kar	unattested		0					folded-miss
saMkulIkar	saṃkulīkar	103475	2	saMkula + kar	saṃkula + kar	unattested		0					folded-miss
saMmanas	saṃmanas	106298	2	sam + manas	sam + manas	unattested		0					folded-miss
saMmati	saṃmati	106292	2	sam + mati	sam + mati	unattested		0					folded-miss
saMmeGa	saṃmegha	106345	2	sam + meGa	sam + megha	unattested		0					folded-miss
saMmiSra	saṃmiśra	106328	2	sam + miSra	sam + miśra	prefix-evidence		1					folded-miss
saMmuKIBU	saṃmukhībhū	106338	2	saMmuKa + BU	saṃmukha + bhū	unattested		0					folded-miss
saMmuKIkar	saṃmukhīkar	106336	2	saMmuKa + kar	saṃmukha + kar	unattested		0					folded-miss
saMmuKa	saṃmukha	106333	2	sam + muKa	sam + mukha	prefix-evidence		1					folded-miss
saMpUrRakAlIna	saṃpūrṇakālīna	106091	2	saMpUrRa + kAla	saṃpūrṇa + kāla	unattested		0					folded-miss
saMpatnI	saṃpatnī	106028	2	sam + pati	sam + pati	unattested		0					folded-miss
saMprati	saṃprati	106108	2	sam + prati	sam + prati	prefix-evidence		3					folded-miss
saMprativid	saṃprativid	106115	2	saMprati + vid	saṃprati + vid	unattested		0					folded-miss
saMpriya	saṃpriya	106175	2	sam + priya	sam + priya	unattested		0					folded-miss
saMpuwIkar	saṃpuṭīkar	106084	2	saMpuwa + kar	saṃpuṭa + kar	unattested		0					folded-miss
saMpuwa	saṃpuṭa	106082	2	sam + puwa	sam + puṭa	prefix-evidence		4					folded-miss
saMsTAvayavavant	saṃsthāvayavavant	103172	2	saMsTA + avayava	saṃsthā + avayava	unattested		0					folded-miss
saMskArAdimant	saṃskārādimant	103134	2	saMskAra + Adi	saṃskāra + ādi	unattested		0					folded-miss
saMtamasa	saṃtamasa	104598	2	sam + tamas	sam + tamas	unattested		0					folded-miss
saMvAc	saṃvāc	102881	2	sam + vAc	sam + vāc	unattested		0					folded-miss
saMvatsam	saṃvatsam	102814	2	sam + vatsa	sam + vatsa	unattested		0					folded-miss
saMyuga	saṃyuga	102764	2	sam + yuga	sam + yuga	prefix-evidence		2					folded-miss
saPalIBU	saphalībhū	105143	2	saPala + BU	saphala + bhū	unattested		0					folded-miss
saPalIkar	saphalīkar	105142	2	saPala + kar	saphala + kar	unattested		0					folded-miss
saPala	saphala	105139	2	sa + Pala	sa + phala	prefix-evidence		3					folded-miss
